case_id,id_unico,DAM,SERIE,reference_nandina,support_count_series,support_count_dams,support_bucket_dams,historical_reference_rank,historical_top1_correct,historical_top3_correct,historical_top5_correct,historical_top10_correct,historical_top50_recovered,historical_mrr_contribution,historical_top1_code,historical_candidate_count_effective,historical_error_hierarchy,exact_normalized_description_in_history,exact_duplicate_same_label,exact_duplicate_different_label,near_duplicate_similarity,near_ge_095,flat_exact_rank,flat_top1,flat_top3,flat_top5,flat_top10,flat_top50,flat_recall100,flat_recall200,hierarchical_exact_rank,hierarchical_top1,hierarchical_top3,hierarchical_top5,hierarchical_top10,hierarchical_top50,hierarchical_recall100,hierarchical_recall200,dense_exact_rank,dense_top1,dense_top3,dense_top5,dense_top10,dense_top50,dense_recall100,dense_recall200,hierarchical_pool_contains_reference_100,hierarchical_pool_contains_reference_200,dual_pool_contains_reference_100,dual_pool_contains_reference_200,pool_70_30_contains_reference_100,pool_70_30_contains_reference_200,integration_top3_available,exact_normative_evidence_all_top3,historical_precedent_all_top3,traceability_complete,reranker_evaluated,reranker_reference_in_pool,reranker_before_rank,reranker_after_rank,reranker_outcome,he4_evaluated,he4_selection_bucket,he4_automatic_available,he4_qualitative_available,he4_candidate_set_exact,he4_top3_order_preserved,he4_historical_reference_valid,he4_normative_reference_valid,he4_generic_normative_warning_pass,he4_traceability_complete,he4_total_score,he4_auditable,he4_trazabilidad,he4_verificabilidad,he4_separacion_historico_normativo,he4_prudencia,he4_consistencia_top3,he4_deteccion_normativa_generica,he4_comparacion,he4_utilidad_auditoria,he4_hard_violation,error_types,error_count
DA-EVAL-V02-00033,118-2026-10-004975-00-32,MARITIMA DEL CALLAO 118,32,87089100,51,5,5+ DAM,2,0,1,1,1,1,0.5,87149290,65,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00034,118-2026-10-004975-00-34,MARITIMA DEL CALLAO 118,34,87089999,321,13,5+ DAM,4,0,0,1,1,1,0.25,87082990,61,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,7
DA-EVAL-V02-00035,118-2026-10-004975-00-362,MARITIMA DEL CALLAO 118,362,87089999,321,13,5+ DAM,5,0,0,1,1,1,0.2,87084090,66,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00036,118-2026-10-004975-00-4,MARITIMA DEL CALLAO 118,4,87089999,321,13,5+ DAM,3,0,1,1,1,1,0.3333333333333333,87149900,62,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,175,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00037,118-2026-10-004975-00-41,MARITIMA DEL CALLAO 118,41,87089999,321,13,5+ DAM,14,0,0,0,0,1,0.07142857142857142,87087020,66,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00038,118-2026-10-004975-00-439,MARITIMA DEL CALLAO 118,439,87089999,321,13,5+ DAM,1,1,1,1,1,1,1.0,87089999,66,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
DA-EVAL-V02-00039,118-2026-10-004975-00-447,MARITIMA DEL CALLAO 118,447,87082100,7,3,3-4 DAM,1,1,1,1,1,1,1.0,87082100,61,EXACT_NANDINA8,False,False,False,0.0,False,5,0,0,1,1,1,1,,18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00040,118-2026-10-004975-00-450,MARITIMA DEL CALLAO 118,450,87082920,269,9,5+ DAM,3,0,1,1,1,1,0.3333333333333333,87083029,65,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00041,118-2026-10-004975-00-465,MARITIMA DEL CALLAO 118,465,87088020,170,8,5+ DAM,5,0,0,1,1,1,0.2,87149300,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00042,118-2026-10-004975-00-468,MARITIMA DEL CALLAO 118,468,87082920,269,9,5+ DAM,10,0,0,0,1,1,0.1,87082990,65,SAME_HS6,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS6_ERROR,7
DA-EVAL-V02-00043,118-2026-10-004975-00-471,MARITIMA DEL CALLAO 118,471,87082920,269,9,5+ DAM,3,0,1,1,1,1,0.3333333333333333,87149290,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00044,118-2026-10-004975-00-472,MARITIMA DEL CALLAO 118,472,87082920,269,9,5+ DAM,2,0,1,1,1,1,0.5,87149290,65,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00045,118-2026-10-004975-00-473,MARITIMA DEL CALLAO 118,473,87082920,269,9,5+ DAM,2,0,1,1,1,1,0.5,87149290,65,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00046,118-2026-10-004975-00-479,MARITIMA DEL CALLAO 118,479,87082920,269,9,5+ DAM,1,1,1,1,1,1,1.0,87082920,65,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00047,118-2026-10-004975-00-49,MARITIMA DEL CALLAO 118,49,87089999,321,13,5+ DAM,1,1,1,1,1,1,1.0,87089999,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00048,118-2026-10-004975-00-51,MARITIMA DEL CALLAO 118,51,87089999,321,13,5+ DAM,7,0,0,0,1,1,0.14285714285714285,87089200,61,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,7
DA-EVAL-V02-00049,118-2026-10-004975-00-52,MARITIMA DEL CALLAO 118,52,87089200,11,5,5+ DAM,1,1,1,1,1,1,1.0,87089200,66,EXACT_NANDINA8,False,False,False,0.0,False,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00050,118-2026-10-004975-00-524,MARITIMA DEL CALLAO 118,524,87082920,269,9,5+ DAM,5,0,0,1,1,1,0.2,87149290,65,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00051,118-2026-10-004975-00-54,MARITIMA DEL CALLAO 118,54,87089200,11,5,5+ DAM,1,1,1,1,1,1,1.0,87089200,61,EXACT_NANDINA8,False,False,False,0.0,False,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00052,118-2026-10-004975-00-55,MARITIMA DEL CALLAO 118,55,87089200,11,5,5+ DAM,1,1,1,1,1,1,1.0,87089200,61,EXACT_NANDINA8,False,False,False,0.0,False,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00053,118-2026-10-004975-00-6,MARITIMA DEL CALLAO 118,6,87089999,321,13,5+ DAM,14,0,0,0,0,1,0.07142857142857142,87149900,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00054,118-2026-10-004975-00-7,MARITIMA DEL CALLAO 118,7,87089999,321,13,5+ DAM,8,0,0,0,1,1,0.125,87141090,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00055,118-2026-10-004975-00-70,MARITIMA DEL CALLAO 118,70,87089999,321,13,5+ DAM,17,0,0,0,0,1,0.058823529411764705,87141090,61,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00056,118-2026-10-004975-00-75,MARITIMA DEL CALLAO 118,75,87089999,321,13,5+ DAM,7,0,0,0,1,1,0.14285714285714285,87089100,53,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00057,118-2026-10-004975-00-76,MARITIMA DEL CALLAO 118,76,87089100,51,5,5+ DAM,2,0,1,1,1,1,0.5,87084090,61,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00058,118-2026-10-004975-00-77,MARITIMA DEL CALLAO 118,77,87088020,170,8,5+ DAM,1,1,1,1,1,1,1.0,87088020,66,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00059,118-2026-10-004975-00-78,MARITIMA DEL CALLAO 118,78,87088020,170,8,5+ DAM,1,1,1,1,1,1,1.0,87088020,53,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00060,118-2026-10-004975-00-79,MARITIMA DEL CALLAO 118,79,87088020,170,8,5+ DAM,2,0,1,1,1,1,0.5,87089399,65,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00061,118-2026-10-004975-00-84,MARITIMA DEL CALLAO 118,84,87089200,11,5,5+ DAM,1,1,1,1,1,1,1.0,87089200,61,EXACT_NANDINA8,False,False,False,0.0,False,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00062,118-2026-10-004975-00-85,MARITIMA DEL CALLAO 118,85,87089200,11,5,5+ DAM,1,1,1,1,1,1,1.0,87089200,61,EXACT_NANDINA8,False,False,False,0.0,False,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,DENSE_MISS,1
DA-EVAL-V02-00063,118-2026-10-004975-00-86,MARITIMA DEL CALLAO 118,86,87089999,321,13,5+ DAM,1,1,1,1,1,1,1.0,87089999,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00064,118-2026-10-004975-00-91,MARITIMA DEL CALLAO 118,91,87089100,51,5,5+ DAM,2,0,1,1,1,1,0.5,87141090,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00065,118-2026-10-008922-00-1,MARITIMA DEL CALLAO 118,1,87081000,495,8,5+ DAM,1,1,1,1,1,1,1.0,87081000,52,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00066,118-2026-10-008922-00-10,MARITIMA DEL CALLAO 118,10,87089100,51,5,5+ DAM,1,1,1,1,1,1,1.0,87089100,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00067,118-2026-10-008922-00-11,MARITIMA DEL CALLAO 118,11,87089100,51,5,5+ DAM,1,1,1,1,1,1,1.0,87089100,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00068,118-2026-10-008922-00-12,MARITIMA DEL CALLAO 118,12,87089100,51,5,5+ DAM,1,1,1,1,1,1,1.0,87089100,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00069,118-2026-10-008922-00-13,MARITIMA DEL CALLAO 118,13,87082920,269,9,5+ DAM,1,1,1,1,1,1,1.0,87082920,52,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00070,118-2026-10-008922-00-18,MARITIMA DEL CALLAO 118,18,87082920,269,9,5+ DAM,1,1,1,1,1,1,1.0,87082920,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00071,118-2026-10-008922-00-19,MARITIMA DEL CALLAO 118,19,87082920,269,9,5+ DAM,1,1,1,1,1,1,1.0,87082920,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00072,118-2026-10-008922-00-2,MARITIMA DEL CALLAO 118,2,87082930,63,4,3-4 DAM,1,1,1,1,1,1,1.0,87082930,61,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00073,118-2026-10-008922-00-20,MARITIMA DEL CALLAO 118,20,87082930,63,4,3-4 DAM,2,0,1,1,1,1,0.5,87082990,55,SAME_HS6,False,False,False,0.0,False,0,0,0,0,0,0,0,,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS|HIERARCHICAL_SAME_HS6_ERROR,5
DA-EVAL-V02-00074,118-2026-10-008922-00-21,MARITIMA DEL CALLAO 118,21,87081000,495,8,5+ DAM,1,1,1,1,1,1,1.0,87081000,59,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00075,118-2026-10-008922-00-24,MARITIMA DEL CALLAO 118,24,87081000,495,8,5+ DAM,1,1,1,1,1,1,1.0,87081000,56,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY|DENSE_MISS,3
DA-EVAL-V02-00076,118-2026-10-008922-00-25,MARITIMA DEL CALLAO 118,25,87082990,184,10,5+ DAM,4,0,0,1,1,1,0.25,87082920,62,SAME_HS6,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS6_ERROR,7
